[2021-09-17 13:08:50,208]  TRACE - ore.CodeInspectionMOReaderImpl:123 - Problem was occurred till read Problem file /data/results/projectStructure/SDKs.json: Failed call validation for DescriptionProblemClass
[2021-09-17 13:08:50,208]  TRACE - ore.CodeInspectionMOReaderImpl:144 - Problem was occurred till read targets Problem file /data/results/projectStructure/SDKs.json: Failed call validation for DescriptionProblemClass
[2021-09-17 13:08:50,208]  TRACE - ore.CodeInspectionMOReaderImpl:170 - Problem was occurred till read Duplicate file /data/results/projectStructure/SDKs.json: Expected END_ARRAY but was BEGIN_OBJECT at line 3 column 6 path $.sdks[0]
[2021-09-17 13:08:50,209]  TRACE - ore.CodeInspectionMOReaderImpl:193 - Problem was occurred till read Taint file /data/results/projectStructure/SDKs.json: Failed call validation for TaintProblem
[2021-09-17 13:08:50,210]  TRACE - ore.CodeInspectionMOReaderImpl:123 - Problem was occurred till read Problem file /data/results/projectStructure/Composer.json: Expected END_OBJECT but was NAME at line 3 column 4 path $.libraries
[2021-09-17 13:08:50,210]  TRACE - ore.CodeInspectionMOReaderImpl:144 - Problem was occurred till read targets Problem file /data/results/projectStructure/Composer.json: Failed call validation for DescriptionProblemClass
[2021-09-17 13:08:50,210]  TRACE - ore.CodeInspectionMOReaderImpl:170 - Problem was occurred till read Duplicate file /data/results/projectStructure/Composer.json: Expected END_OBJECT but was NAME at line 3 column 4 path $.libraries
[2021-09-17 13:08:50,210]  TRACE - ore.CodeInspectionMOReaderImpl:193 - Problem was occurred till read Taint file /data/results/projectStructure/Composer.json: Expected END_OBJECT but was NAME at line 3 column 4 path $.libraries
[2021-09-17 13:08:50,210]  TRACE - ore.CodeInspectionMOReaderImpl:123 - Problem was occurred till read Problem file /data/results/projectStructure/Modules.json: Failed call validation for DescriptionProblemClass
[2021-09-17 13:08:50,210]  TRACE - ore.CodeInspectionMOReaderImpl:144 - Problem was occurred till read targets Problem file /data/results/projectStructure/Modules.json: Failed call validation for DescriptionProblemClass
[2021-09-17 13:08:50,210]  TRACE - ore.CodeInspectionMOReaderImpl:170 - Problem was occurred till read Duplicate file /data/results/projectStructure/Modules.json: Expected END_ARRAY but was BEGIN_OBJECT at line 3 column 6 path $.modules[0]
[2021-09-17 13:08:50,211]  TRACE - ore.CodeInspectionMOReaderImpl:193 - Problem was occurred till read Taint file /data/results/projectStructure/Modules.json: Failed call validation for TaintProblem
[2021-09-17 13:08:50,211]  TRACE - ore.CodeInspectionMOReaderImpl:123 - Problem was occurred till read Problem file /data/results/projectStructure/PHP Interpreter.json: Expected BEGIN_ARRAY but was STRING at line 2 column 13 path $.level
[2021-09-17 13:08:50,211]  TRACE - ore.CodeInspectionMOReaderImpl:144 - Problem was occurred till read targets Problem file /data/results/projectStructure/PHP Interpreter.json: Failed call validation for DescriptionProblemClass
[2021-09-17 13:08:50,211]  TRACE - ore.CodeInspectionMOReaderImpl:170 - Problem was occurred till read Duplicate file /data/results/projectStructure/PHP Interpreter.json: Expected BEGIN_ARRAY but was STRING at line 2 column 13 path $.level
[2021-09-17 13:08:50,211]  TRACE - ore.CodeInspectionMOReaderImpl:193 - Problem was occurred till read Taint file /data/results/projectStructure/PHP Interpreter.json: Expected BEGIN_ARRAY but was STRING at line 2 column 13 path $.level
[2021-09-17 13:08:50,211]  TRACE - ore.CodeInspectionMOReaderImpl:123 - Problem was occurred till read Problem file /data/results/projectStructure/Java.json: Failed call validation for DescriptionProblemClass
[2021-09-17 13:08:50,212]  TRACE - ore.CodeInspectionMOReaderImpl:144 - Problem was occurred till read targets Problem file /data/results/projectStructure/Java.json: Failed call validation for DescriptionProblemClass
[2021-09-17 13:08:50,212]  TRACE - ore.CodeInspectionMOReaderImpl:170 - Problem was occurred till read Duplicate file /data/results/projectStructure/Java.json: Expected END_ARRAY but was BEGIN_OBJECT at line 3 column 6 path $.modules[0]
[2021-09-17 13:08:50,212]  TRACE - ore.CodeInspectionMOReaderImpl:193 - Problem was occurred till read Taint file /data/results/projectStructure/Java.json: Failed call validation for TaintProblem
[2021-09-17 13:08:50,212]  TRACE - ore.CodeInspectionMOReaderImpl:123 - Problem was occurred till read Problem file /data/results/projectStructure/Libraries.json: Failed call validation for DescriptionProblemClass
[2021-09-17 13:08:50,212]  TRACE - ore.CodeInspectionMOReaderImpl:144 - Problem was occurred till read targets Problem file /data/results/projectStructure/Libraries.json: Failed call validation for DescriptionProblemClass
[2021-09-17 13:08:50,212]  TRACE - ore.CodeInspectionMOReaderImpl:170 - Problem was occurred till read Duplicate file /data/results/projectStructure/Libraries.json: Expected END_ARRAY but was BEGIN_OBJECT at line 3 column 6 path $.libraries[0]
[2021-09-17 13:08:50,212]  TRACE - ore.CodeInspectionMOReaderImpl:193 - Problem was occurred till read Taint file /data/results/projectStructure/Libraries.json: Failed call validation for TaintProblem
[2021-09-17 13:08:50,235]  TRACE - ore.CodeInspectionMOReaderImpl:123 - Problem was occurred till read Problem file /data/results/qodana.sarif.json: Expected BEGIN_ARRAY but was STRING at line 2 column 15 path $.version
[2021-09-17 13:08:50,247]  TRACE - ore.CodeInspectionMOReaderImpl:144 - Problem was occurred till read targets Problem file /data/results/qodana.sarif.json: Failed call validation for DescriptionProblemClass
[2021-09-17 13:08:50,247]  TRACE - ore.CodeInspectionMOReaderImpl:170 - Problem was occurred till read Duplicate file /data/results/qodana.sarif.json: Expected BEGIN_ARRAY but was STRING at line 2 column 15 path $.version
[2021-09-17 13:08:50,248]  TRACE - ore.CodeInspectionMOReaderImpl:193 - Problem was occurred till read Taint file /data/results/qodana.sarif.json: Expected BEGIN_ARRAY but was STRING at line 2 column 15 path $.version
[2021-09-17 13:08:50,250]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/AbstractClassNeverImplemented.json"
[2021-09-17 13:08:50,279]   INFO - ore.CodeInspectionMOReaderImpl:66 - Start finding categories in .description
[2021-09-17 13:08:50,302]   INFO - ore.CodeInspectionMOReaderImpl:73 - Added category for "AbstractClassNeverImplemented", group is "Inheritance issues"
[2021-09-17 13:08:50,303]   INFO - ore.CodeInspectionMOReaderImpl:73 - Added category for "SynchronizationOnLocalVariableOrMethodParameter", group is "Threading issues"
[2021-09-17 13:08:50,303]   INFO - ore.CodeInspectionMOReaderImpl:73 - Added category for "DifferentKotlinGradleVersion", group is "Kotlin"
[2021-09-17 13:08:50,303]   INFO - ore.CodeInspectionMOReaderImpl:73 - Added category for "UnnecessaryInterfaceModifier", group is "Code style issues"
[2021-09-17 13:08:50,304]   INFO - ore.CodeInspectionMOReaderImpl:73 - Added category for "EnhancedSwitchMigration", group is "Java 14"
[2021-09-17 13:08:50,304]   INFO - ore.CodeInspectionMOReaderImpl:73 - Added category for "ClassCanBeRecord", group is "Java 15"
[2021-09-17 13:08:50,304]   INFO - ore.CodeInspectionMOReaderImpl:73 - Added category for "JavaAnnotator", group is "General"
[2021-09-17 13:08:50,304]   INFO - ore.CodeInspectionMOReaderImpl:79 - End finding categories in .description
[2021-09-17 13:08:50,315]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/AbstractClassNeverImplemented.json"
[2021-09-17 13:08:50,315]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/AbstractClassNeverImplemented.json"
[2021-09-17 13:08:50,316]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/ClassCanBeRecord.json"
[2021-09-17 13:08:50,317]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/ClassCanBeRecord.json"
[2021-09-17 13:08:50,317]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/ClassCanBeRecord.json"
[2021-09-17 13:08:50,318]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/ClassCanBeRecord.json"
[2021-09-17 13:08:50,319]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/ClassCanBeRecord.json"
[2021-09-17 13:08:50,320]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/ClassCanBeRecord.json"
[2021-09-17 13:08:50,322]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/DifferentKotlinGradleVersion.json"
[2021-09-17 13:08:50,322]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/EnhancedSwitchMigration.json"
[2021-09-17 13:08:50,324]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/JavaAnnotator.json"
[2021-09-17 13:08:50,324]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/JavaAnnotator.json"
[2021-09-17 13:08:50,325]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/JavaAnnotator.json"
[2021-09-17 13:08:50,325]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/JavaAnnotator.json"
[2021-09-17 13:08:50,326]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/JavaAnnotator.json"
[2021-09-17 13:08:50,326]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/JavaAnnotator.json"
[2021-09-17 13:08:50,326]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/JavaAnnotator.json"
[2021-09-17 13:08:50,327]   INFO - ore.CodeInspectionMOReaderImpl:269 - Generate problems for "/data/results/JavaAnnotator.json"
